deal_value,calls,emails,meetings,stage,industry,company_size,won
1793.59,2,4,1,QUALIFIED,OTHER,SMALL,0
6579.98,5,8,2,NEW,FINANCE,SMALL,0
8680.56,1,4,1,LOST,FINANCE,LARGE,0
668.49,14,28,4,PROPOSITION,OTHER,SMALL,1
2134.93,3,0,1,LOST,OTHER,SMALL,0
1497.85,1,9,0,NEW,OTHER,SMALL,0
5941.05,5,3,0,NEW,OTHER,MEDIUM,0
6976.69,12,12,4,NEGOCIATION,FINANCE,MEDIUM,1
3435.96,0,1,1,LOST,TECHNOLOGY,SMALL,0
850.98,0,8,0,NEW,OTHER,SMALL,0
1368.73,3,8,0,NEW,HEALTHCARE,SMALL,0
2240.33,2,1,1,NEW,FINANCE,SMALL,0
2657.74,3,2,0,LOST,OTHER,SMALL,0
18325.88,3,4,2,CONTACTED,TECHNOLOGY,MEDIUM,0
2915.66,10,22,2,WON,FINANCE,SMALL,1
1757.43,1,0,0,LOST,TECHNOLOGY,SMALL,0
1158.39,5,0,1,CONTACTED,FINANCE,SMALL,0
14838.75,5,5,0,CONTACTED,TECHNOLOGY,LARGE,0
14546.53,0,8,0,NEW,TECHNOLOGY,LARGE,0
7281.85,0,2,2,NEW,TECHNOLOGY,MEDIUM,0
2055.96,13,0,0,NEW,HEALTHCARE,SMALL,0
932.79,11,23,4,WON,EDUCATION,SMALL,1
1453.96,5,2,0,NEW,HEALTHCARE,SMALL,0
2803.92,10,13,0,NEGOCIATION,OTHER,SMALL,1
6069.29,0,7,0,NEW,FINANCE,MEDIUM,0
6913.19,12,25,2,WON,TECHNOLOGY,MEDIUM,1
28797.54,5,1,0,LOST,OTHER,LARGE,0
13041.06,1,6,0,NEW,TECHNOLOGY,MEDIUM,0
2034.53,0,1,0,CONTACTED,OTHER,SMALL,0
3898.65,3,0,0,NEW,TECHNOLOGY,MEDIUM,0
1143.81,0,5,2,NEW,OTHER,SMALL,0
2048.38,0,0,0,NEW,TECHNOLOGY,SMALL,0
1136.35,2,4,0,NEW,OTHER,MEDIUM,0
1648.89,5,5,0,NEW,HEALTHCARE,SMALL,0
1631.21,2,0,1,CONTACTED,OTHER,SMALL,0
913.94,0,8,1,CONTACTED,TECHNOLOGY,SMALL,0
2815.91,6,2,0,LOST,HEALTHCARE,MEDIUM,0
7988.79,3,8,0,NEW,OTHER,MEDIUM,0
2029.12,3,1,0,NEW,HEALTHCARE,SMALL,0
5224.28,5,0,2,NEW,HEALTHCARE,MEDIUM,0
2107.32,0,2,0,QUALIFIED,EDUCATION,SMALL,0
1893.75,2,6,0,NEW,FINANCE,SMALL,0
10360.1,2,5,0,CONTACTED,HEALTHCARE,MEDIUM,0
5292.56,4,3,1,CONTACTED,HEALTHCARE,MEDIUM,0
7936.68,4,9,1,LOST,OTHER,LARGE,0
4084.95,5,0,0,NEW,TECHNOLOGY,SMALL,0
6137.69,4,24,3,PROPOSITION,TECHNOLOGY,MEDIUM,1
3451.1,2,6,1,NEW,OTHER,MEDIUM,0
9160.16,6,10,0,NEW,OTHER,LARGE,0
2203.84,3,0,0,QUALIFIED,FINANCE,SMALL,0
4581.11,2,2,0,CONTACTED,HEALTHCARE,MEDIUM,0
12638.31,11,0,0,NEW,TECHNOLOGY,MEDIUM,0
1520.88,4,9,0,CONTACTED,TECHNOLOGY,SMALL,0
1189.53,0,4,1,NEW,FINANCE,SMALL,0
2829.62,10,18,2,WON,FINANCE,SMALL,1
8562.69,5,9,0,LOST,HEALTHCARE,MEDIUM,0
24786.54,18,17,1,NEGOCIATION,TECHNOLOGY,LARGE,1
7374.73,1,5,0,LOST,OTHER,MEDIUM,0
4804.88,0,10,1,QUALIFIED,OTHER,MEDIUM,0
5655.13,4,3,1,LOST,EDUCATION,MEDIUM,0
3237.3,5,4,0,CONTACTED,HEALTHCARE,SMALL,0
2471.69,4,7,1,CONTACTED,FINANCE,SMALL,0
1661.31,0,9,0,CONTACTED,OTHER,SMALL,0
3555.25,0,0,0,LOST,EDUCATION,SMALL,0
554.23,3,1,0,NEW,TECHNOLOGY,SMALL,0
16835.48,13,25,4,WON,OTHER,MEDIUM,1
770.49,4,9,2,CONTACTED,OTHER,SMALL,0
1321.41,6,7,0,CONTACTED,OTHER,SMALL,0
1771.43,4,12,1,LOST,EDUCATION,SMALL,0
1680.35,16,18,4,WON,HEALTHCARE,SMALL,1
44555.36,5,6,1,CONTACTED,FINANCE,LARGE,0
10504.03,4,4,0,QUALIFIED,OTHER,LARGE,0
5747.15,2,8,1,CONTACTED,OTHER,MEDIUM,0
1354.1,0,7,1,NEW,TECHNOLOGY,SMALL,0
5866.92,7,9,0,LOST,TECHNOLOGY,MEDIUM,0
4727.43,0,5,1,QUALIFIED,FINANCE,MEDIUM,0
5196.61,2,10,0,QUALIFIED,OTHER,MEDIUM,0
1373.39,7,1,3,QUALIFIED,OTHER,SMALL,0
3619.03,2,2,0,NEW,TECHNOLOGY,MEDIUM,0
5839.28,5,0,0,NEW,HEALTHCARE,MEDIUM,0
8657.92,0,0,0,LOST,FINANCE,MEDIUM,0
3432.46,4,5,1,NEW,OTHER,MEDIUM,0
1171.0,3,4,0,CONTACTED,OTHER,SMALL,0
7101.61,4,5,0,CONTACTED,OTHER,MEDIUM,0
1778.9,1,3,1,NEW,FINANCE,SMALL,0
8089.31,3,9,0,NEW,FINANCE,MEDIUM,0
1149.52,3,7,0,CONTACTED,TECHNOLOGY,SMALL,0
742.69,9,12,2,NEGOCIATION,TECHNOLOGY,SMALL,1
1385.06,9,4,0,NEW,OTHER,SMALL,0
3103.2,2,2,1,CONTACTED,OTHER,MEDIUM,0
1738.2,5,7,0,NEW,OTHER,SMALL,0
3353.95,0,4,0,NEW,OTHER,MEDIUM,0
7666.46,0,3,1,NEW,HEALTHCARE,MEDIUM,0
1565.44,3,0,0,NEW,OTHER,SMALL,0
1949.32,0,4,1,CONTACTED,OTHER,SMALL,0
1956.31,8,1,0,NEW,OTHER,SMALL,0
25247.15,0,6,2,NEW,TECHNOLOGY,LARGE,0
4844.13,8,8,1,NEW,FINANCE,MEDIUM,0
2333.91,4,7,0,CONTACTED,TECHNOLOGY,SMALL,0
1214.6,7,1,1,NEW,OTHER,SMALL,0
11380.43,7,10,0,NEW,HEALTHCARE,MEDIUM,0
18665.34,0,12,0,NEW,TECHNOLOGY,LARGE,0
2237.4,5,1,0,NEW,EDUCATION,MEDIUM,0
5501.87,4,0,1,QUALIFIED,HEALTHCARE,MEDIUM,0
1181.35,2,7,0,CONTACTED,FINANCE,SMALL,0
2521.65,3,4,0,NEW,TECHNOLOGY,SMALL,0
5457.81,6,17,1,WON,EDUCATION,SMALL,1
1220.13,1,5,0,LOST,HEALTHCARE,SMALL,0
2134.92,10,11,0,NEW,OTHER,SMALL,0
751.63,2,2,1,CONTACTED,HEALTHCARE,SMALL,0
2268.68,0,1,0,QUALIFIED,OTHER,SMALL,0
11849.02,3,8,1,NEW,HEALTHCARE,LARGE,0
3378.2,5,4,0,CONTACTED,HEALTHCARE,MEDIUM,0
2538.24,7,2,0,NEW,OTHER,MEDIUM,0
7625.79,4,8,0,NEW,FINANCE,MEDIUM,0
2991.86,1,5,1,NEW,TECHNOLOGY,SMALL,0
4984.21,0,8,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
1173.55,0,5,0,NEW,OTHER,SMALL,0
12755.45,4,9,1,CONTACTED,HEALTHCARE,MEDIUM,0
1242.39,0,5,0,NEW,EDUCATION,SMALL,0
4849.24,4,2,0,LOST,TECHNOLOGY,LARGE,0
2273.77,8,4,0,NEW,TECHNOLOGY,SMALL,0
1040.66,6,12,0,NEW,TECHNOLOGY,SMALL,0
44003.57,1,12,0,NEW,FINANCE,LARGE,0
1494.33,11,26,0,WON,HEALTHCARE,SMALL,1
7060.19,2,4,1,CONTACTED,FINANCE,MEDIUM,0
11394.66,6,12,0,CONTACTED,FINANCE,MEDIUM,0
2379.59,14,12,0,NEGOCIATION,OTHER,MEDIUM,1
14821.65,3,2,0,NEW,FINANCE,LARGE,0
20890.09,18,16,5,WON,HEALTHCARE,LARGE,1
3900.17,0,11,1,CONTACTED,OTHER,SMALL,0
3310.88,3,5,0,CONTACTED,FINANCE,MEDIUM,0
3440.24,6,10,5,PROPOSITION,HEALTHCARE,MEDIUM,1
6547.8,3,0,0,CONTACTED,OTHER,MEDIUM,0
1354.77,0,2,0,NEW,OTHER,SMALL,0
5385.77,2,13,0,CONTACTED,TECHNOLOGY,MEDIUM,0
7434.78,0,18,0,CONTACTED,OTHER,LARGE,0
103780.25,0,0,1,CONTACTED,FINANCE,LARGE,0
921.63,0,7,0,QUALIFIED,TECHNOLOGY,SMALL,0
1539.36,4,5,0,CONTACTED,FINANCE,SMALL,0
1778.92,3,13,0,NEW,OTHER,SMALL,0
15484.78,0,0,0,NEW,FINANCE,MEDIUM,0
2219.62,0,8,0,LOST,FINANCE,MEDIUM,0
4874.89,2,22,0,WON,HEALTHCARE,SMALL,1
2640.14,12,12,5,PROPOSITION,TECHNOLOGY,SMALL,1
2227.31,0,12,0,CONTACTED,TECHNOLOGY,SMALL,0
1105.09,3,5,0,LOST,TECHNOLOGY,SMALL,0
32853.02,4,3,0,NEW,TECHNOLOGY,LARGE,0
3184.05,2,0,1,QUALIFIED,TECHNOLOGY,MEDIUM,0
3406.13,3,4,0,LOST,TECHNOLOGY,SMALL,0
2744.52,2,6,0,NEW,HEALTHCARE,MEDIUM,0
1708.58,2,7,0,NEW,TECHNOLOGY,SMALL,0
14932.7,7,0,1,CONTACTED,FINANCE,LARGE,0
1103.5,4,4,1,NEW,OTHER,SMALL,0
2619.29,4,5,0,NEW,FINANCE,SMALL,0
2363.1,7,6,0,NEW,EDUCATION,SMALL,0
10151.8,5,1,0,NEW,TECHNOLOGY,MEDIUM,0
1689.31,4,21,5,WON,TECHNOLOGY,MEDIUM,1
9306.82,5,1,1,CONTACTED,TECHNOLOGY,MEDIUM,0
6327.9,7,8,0,CONTACTED,TECHNOLOGY,SMALL,0
1442.57,1,4,0,NEW,TECHNOLOGY,SMALL,0
4663.75,5,8,0,CONTACTED,TECHNOLOGY,SMALL,0
4196.91,0,6,2,LOST,TECHNOLOGY,MEDIUM,0
910.32,8,24,5,NEGOCIATION,TECHNOLOGY,SMALL,1
4091.31,3,0,0,QUALIFIED,FINANCE,MEDIUM,0
45878.08,3,10,0,NEW,TECHNOLOGY,LARGE,0
12249.94,1,3,1,NEW,FINANCE,LARGE,0
1339.2,2,7,1,QUALIFIED,HEALTHCARE,SMALL,0
2432.73,4,22,4,NEGOCIATION,EDUCATION,SMALL,1
1810.81,0,8,1,NEW,TECHNOLOGY,SMALL,0
6979.79,4,2,1,NEW,OTHER,MEDIUM,0
5668.6,13,20,3,WON,HEALTHCARE,MEDIUM,1
2298.04,6,4,0,CONTACTED,TECHNOLOGY,SMALL,0
1456.58,3,7,0,LOST,OTHER,SMALL,0
5647.9,3,4,1,CONTACTED,OTHER,MEDIUM,0
11508.47,4,1,0,NEW,TECHNOLOGY,LARGE,0
3443.41,1,0,1,LOST,TECHNOLOGY,SMALL,0
3359.12,4,7,0,CONTACTED,OTHER,MEDIUM,0
3179.32,2,9,0,NEW,EDUCATION,SMALL,0
1608.72,2,8,0,LOST,TECHNOLOGY,SMALL,0
25371.94,5,3,0,CONTACTED,TECHNOLOGY,LARGE,0
3651.97,1,0,1,NEW,FINANCE,MEDIUM,0
2671.52,0,4,2,QUALIFIED,FINANCE,MEDIUM,0
755.68,4,2,0,NEW,HEALTHCARE,SMALL,0
2609.22,0,0,0,LOST,FINANCE,MEDIUM,0
1537.7,3,6,0,NEW,FINANCE,SMALL,0
2010.1,0,6,2,NEW,EDUCATION,SMALL,0
9011.24,12,18,4,NEGOCIATION,TECHNOLOGY,MEDIUM,1
1446.82,9,21,6,NEGOCIATION,TECHNOLOGY,SMALL,1
2895.24,5,9,0,LOST,EDUCATION,MEDIUM,0
2068.07,2,5,0,LOST,OTHER,MEDIUM,0
2298.55,13,27,7,WON,HEALTHCARE,SMALL,1
3610.48,1,2,2,CONTACTED,HEALTHCARE,SMALL,0
3405.56,0,2,0,CONTACTED,TECHNOLOGY,SMALL,0
2578.51,8,4,0,CONTACTED,FINANCE,SMALL,0
7209.29,0,4,1,CONTACTED,HEALTHCARE,MEDIUM,0
13610.19,1,0,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
2134.61,6,20,4,NEGOCIATION,TECHNOLOGY,SMALL,1
2497.55,0,8,1,CONTACTED,FINANCE,SMALL,0
4054.29,0,11,1,NEW,TECHNOLOGY,MEDIUM,0
2170.63,3,4,0,NEW,FINANCE,MEDIUM,0
1284.44,4,9,1,LOST,TECHNOLOGY,SMALL,0
1799.78,2,7,2,CONTACTED,FINANCE,SMALL,0
5097.33,0,4,1,LOST,TECHNOLOGY,MEDIUM,0
4736.92,0,13,1,NEW,OTHER,SMALL,0
1883.03,2,3,0,NEW,HEALTHCARE,SMALL,0
9969.7,6,3,0,NEW,EDUCATION,MEDIUM,0
3785.58,4,2,1,NEW,OTHER,MEDIUM,0
4076.5,1,9,1,CONTACTED,FINANCE,MEDIUM,0
2214.09,2,0,0,NEW,TECHNOLOGY,MEDIUM,0
3148.25,5,0,1,NEW,HEALTHCARE,MEDIUM,0
2353.1,3,6,0,NEW,HEALTHCARE,SMALL,0
1814.89,6,4,1,LOST,EDUCATION,SMALL,0
2897.11,1,0,1,LOST,FINANCE,SMALL,0
1979.55,3,2,0,NEW,TECHNOLOGY,SMALL,0
3977.97,7,9,0,LOST,TECHNOLOGY,MEDIUM,0
99092.38,7,5,0,LOST,FINANCE,LARGE,0
20625.17,2,0,1,CONTACTED,HEALTHCARE,LARGE,0
9875.39,0,2,0,NEW,HEALTHCARE,MEDIUM,0
1479.41,6,3,1,CONTACTED,FINANCE,SMALL,0
2578.08,0,6,1,LOST,OTHER,SMALL,0
8576.74,0,3,0,LOST,HEALTHCARE,MEDIUM,0
5569.69,0,8,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
1196.68,0,1,1,NEW,TECHNOLOGY,MEDIUM,0
4968.89,7,7,0,NEW,TECHNOLOGY,MEDIUM,0
10283.3,6,3,0,CONTACTED,TECHNOLOGY,MEDIUM,0
6744.54,4,20,5,WON,TECHNOLOGY,MEDIUM,1
2259.55,3,9,0,NEW,TECHNOLOGY,SMALL,0
1748.73,0,1,0,LOST,TECHNOLOGY,MEDIUM,0
13302.16,0,1,1,NEW,TECHNOLOGY,LARGE,0
2220.92,1,6,1,NEW,OTHER,SMALL,0
6286.94,1,0,0,LOST,TECHNOLOGY,MEDIUM,0
3318.72,4,3,1,NEW,HEALTHCARE,SMALL,0
19902.35,6,5,1,NEW,FINANCE,LARGE,0
2214.79,0,1,1,NEW,OTHER,SMALL,0
4963.29,1,8,0,LOST,TECHNOLOGY,MEDIUM,0
1103.82,0,2,0,LOST,FINANCE,SMALL,0
1269.69,0,5,0,NEW,OTHER,MEDIUM,0
2242.85,13,22,6,WON,OTHER,SMALL,1
1972.34,6,7,1,NEW,OTHER,SMALL,0
1327.31,1,5,0,LOST,TECHNOLOGY,SMALL,0
7090.98,1,0,0,NEW,TECHNOLOGY,LARGE,0
2477.16,6,0,0,NEW,EDUCATION,SMALL,0
1582.94,5,5,0,LOST,OTHER,SMALL,0
6864.54,6,0,0,LOST,HEALTHCARE,MEDIUM,0
15039.41,2,5,0,CONTACTED,HEALTHCARE,MEDIUM,0
4919.68,2,0,0,CONTACTED,TECHNOLOGY,LARGE,0
1274.36,1,8,0,NEW,OTHER,SMALL,0
4334.56,6,10,0,NEW,TECHNOLOGY,MEDIUM,0
3742.14,5,5,0,NEW,FINANCE,SMALL,0
797.75,1,1,0,CONTACTED,FINANCE,SMALL,0
15701.58,7,7,0,QUALIFIED,HEALTHCARE,MEDIUM,0
5332.17,2,8,0,CONTACTED,TECHNOLOGY,MEDIUM,0
4639.68,0,3,1,CONTACTED,TECHNOLOGY,MEDIUM,0
1637.57,7,7,0,LOST,HEALTHCARE,SMALL,0
1453.7,0,0,0,CONTACTED,TECHNOLOGY,SMALL,0
3053.54,6,9,3,NEW,HEALTHCARE,SMALL,0
10425.77,8,7,4,WON,TECHNOLOGY,LARGE,1
2148.89,6,3,0,NEW,FINANCE,SMALL,0
1492.05,0,1,0,CONTACTED,HEALTHCARE,SMALL,0
1235.13,14,20,1,WON,TECHNOLOGY,SMALL,1
23192.52,3,5,1,CONTACTED,FINANCE,MEDIUM,0
2229.48,17,8,5,NEGOCIATION,TECHNOLOGY,SMALL,1
33836.18,1,1,0,LOST,TECHNOLOGY,LARGE,0
3193.55,1,3,0,NEW,OTHER,SMALL,0
8144.15,2,2,0,CONTACTED,FINANCE,LARGE,0
4342.24,6,8,0,NEW,OTHER,SMALL,0
1090.76,6,4,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
12859.83,0,11,1,LOST,EDUCATION,LARGE,0
1437.25,3,3,0,CONTACTED,OTHER,SMALL,0
33097.28,0,0,0,QUALIFIED,HEALTHCARE,LARGE,0
2016.99,1,2,0,CONTACTED,FINANCE,SMALL,0
19598.92,1,9,2,CONTACTED,FINANCE,LARGE,0
4879.52,0,4,0,QUALIFIED,FINANCE,MEDIUM,0
1108.75,4,0,0,CONTACTED,OTHER,SMALL,0
855.24,1,0,0,NEW,OTHER,SMALL,0
2599.97,12,23,6,PROPOSITION,OTHER,SMALL,1
2557.67,3,3,1,NEW,TECHNOLOGY,SMALL,0
3992.8,4,5,1,CONTACTED,EDUCATION,SMALL,0
1218.03,3,26,3,WON,OTHER,SMALL,1
2556.53,17,20,2,WON,TECHNOLOGY,SMALL,1
4145.49,8,7,0,NEW,TECHNOLOGY,MEDIUM,0
3278.82,0,7,0,CONTACTED,EDUCATION,SMALL,0
3013.87,2,13,1,NEW,HEALTHCARE,SMALL,0
5578.78,4,3,0,LOST,OTHER,MEDIUM,0
1525.74,5,3,3,LOST,TECHNOLOGY,SMALL,0
2923.29,6,2,0,NEW,OTHER,SMALL,0
2498.52,4,4,0,CONTACTED,TECHNOLOGY,SMALL,0
13641.77,2,5,0,CONTACTED,TECHNOLOGY,LARGE,0
2215.69,5,5,0,NEW,TECHNOLOGY,MEDIUM,0
1565.14,7,4,0,CONTACTED,OTHER,SMALL,0
12200.7,3,8,0,NEW,EDUCATION,MEDIUM,0
9778.02,7,8,0,CONTACTED,HEALTHCARE,MEDIUM,0
2521.49,4,4,1,NEW,FINANCE,MEDIUM,0
2439.01,1,3,0,NEW,OTHER,MEDIUM,0
10559.81,5,11,0,NEW,FINANCE,MEDIUM,0
1024.73,7,3,0,CONTACTED,OTHER,SMALL,0
2332.39,4,2,0,NEW,FINANCE,SMALL,0
1328.71,3,13,0,NEW,FINANCE,SMALL,0
68318.2,18,11,5,PROPOSITION,FINANCE,LARGE,1
3095.63,1,4,0,NEW,FINANCE,MEDIUM,0
9759.7,1,0,0,CONTACTED,EDUCATION,MEDIUM,0
25069.34,4,8,0,CONTACTED,HEALTHCARE,LARGE,0
2051.03,0,1,1,NEW,TECHNOLOGY,SMALL,0
1506.91,3,5,0,LOST,OTHER,MEDIUM,0
1310.62,7,0,0,NEW,FINANCE,MEDIUM,0
18875.19,5,1,0,QUALIFIED,HEALTHCARE,LARGE,0
26182.18,6,3,1,NEW,OTHER,LARGE,0
2502.09,2,6,1,NEW,HEALTHCARE,MEDIUM,0
1049.06,4,5,0,CONTACTED,TECHNOLOGY,SMALL,0
6883.51,4,0,2,NEW,OTHER,MEDIUM,0
2395.69,4,3,1,LOST,HEALTHCARE,SMALL,0
4524.92,4,3,0,CONTACTED,FINANCE,MEDIUM,0
38030.4,0,7,0,NEW,TECHNOLOGY,LARGE,0
1005.16,8,0,1,NEW,OTHER,SMALL,0
3969.67,0,10,0,NEW,HEALTHCARE,MEDIUM,0
4121.36,16,21,2,PROPOSITION,HEALTHCARE,SMALL,1
1870.87,8,3,1,NEW,OTHER,SMALL,0
1925.91,6,2,1,LOST,OTHER,SMALL,0
19605.55,14,26,6,WON,TECHNOLOGY,MEDIUM,1
8270.58,0,10,0,CONTACTED,FINANCE,LARGE,0
38464.89,3,0,0,LOST,TECHNOLOGY,LARGE,0
4154.69,9,1,0,CONTACTED,EDUCATION,SMALL,0
17546.32,2,0,2,NEW,TECHNOLOGY,LARGE,0
8231.95,3,7,0,LOST,HEALTHCARE,MEDIUM,0
1106.54,3,5,0,CONTACTED,OTHER,SMALL,0
1282.59,5,9,0,CONTACTED,OTHER,SMALL,0
2191.81,10,23,4,NEGOCIATION,FINANCE,SMALL,1
38522.46,0,3,0,LOST,OTHER,LARGE,0
9629.26,3,0,1,CONTACTED,TECHNOLOGY,MEDIUM,0
12604.1,2,0,0,LOST,OTHER,MEDIUM,0
1748.09,20,20,2,WON,TECHNOLOGY,SMALL,1
10058.44,12,22,3,NEGOCIATION,FINANCE,MEDIUM,1
1523.62,0,0,1,CONTACTED,OTHER,SMALL,0
2838.54,4,5,0,CONTACTED,TECHNOLOGY,SMALL,0
5566.34,0,7,0,NEW,TECHNOLOGY,MEDIUM,0
2259.36,3,4,0,CONTACTED,EDUCATION,SMALL,0
6336.64,3,0,1,LOST,EDUCATION,MEDIUM,0
810.5,4,1,2,NEW,HEALTHCARE,SMALL,0
2503.7,2,3,2,QUALIFIED,EDUCATION,MEDIUM,0
1903.16,5,0,1,NEW,HEALTHCARE,SMALL,0
1785.82,2,8,1,CONTACTED,TECHNOLOGY,MEDIUM,0
2739.71,0,3,0,NEW,FINANCE,SMALL,0
2795.53,16,22,5,WON,TECHNOLOGY,SMALL,1
27695.34,4,2,0,NEW,OTHER,LARGE,0
1032.18,4,14,0,NEW,HEALTHCARE,SMALL,0
11249.55,4,8,0,NEW,FINANCE,MEDIUM,0
91678.89,9,3,1,CONTACTED,FINANCE,LARGE,0
1946.01,3,3,1,NEW,OTHER,SMALL,0
2333.83,10,22,4,WON,TECHNOLOGY,SMALL,1
5547.17,2,5,0,NEW,HEALTHCARE,MEDIUM,0
31928.63,8,7,2,NEW,HEALTHCARE,LARGE,0
20258.08,2,4,0,NEW,HEALTHCARE,LARGE,0
4813.89,1,0,1,CONTACTED,TECHNOLOGY,MEDIUM,0
8462.76,1,7,0,NEW,OTHER,MEDIUM,0
5841.9,13,14,6,PROPOSITION,OTHER,SMALL,1
8266.36,1,8,0,CONTACTED,HEALTHCARE,LARGE,0
20482.6,2,6,0,NEW,EDUCATION,LARGE,0
1002.02,8,3,1,CONTACTED,OTHER,SMALL,0
4007.86,0,9,0,NEW,EDUCATION,SMALL,0
1347.67,4,5,0,NEW,TECHNOLOGY,SMALL,0
878.66,5,0,0,LOST,HEALTHCARE,SMALL,0
7207.75,3,2,1,QUALIFIED,HEALTHCARE,MEDIUM,0
4324.95,3,3,0,CONTACTED,FINANCE,SMALL,0
2519.46,0,7,0,CONTACTED,EDUCATION,SMALL,0
2003.0,1,0,0,NEW,OTHER,SMALL,0
29330.95,2,12,1,NEW,OTHER,LARGE,0
11486.23,0,6,0,NEW,FINANCE,MEDIUM,0
1167.83,2,2,0,CONTACTED,TECHNOLOGY,SMALL,0
1709.71,1,8,0,NEW,OTHER,SMALL,0
16044.43,4,4,1,CONTACTED,OTHER,LARGE,0
2438.85,1,2,1,NEW,TECHNOLOGY,MEDIUM,0
1534.27,2,4,0,CONTACTED,OTHER,SMALL,0
3145.92,2,2,0,NEW,OTHER,SMALL,0
2400.18,3,0,0,CONTACTED,HEALTHCARE,SMALL,0
2495.28,2,0,0,CONTACTED,HEALTHCARE,SMALL,0
5366.25,5,5,0,QUALIFIED,FINANCE,MEDIUM,0
31771.55,1,8,0,QUALIFIED,TECHNOLOGY,LARGE,0
1211.61,4,4,0,CONTACTED,FINANCE,SMALL,0
4081.8,0,6,2,CONTACTED,OTHER,MEDIUM,0
1990.22,7,8,0,LOST,TECHNOLOGY,SMALL,0
5805.2,0,7,2,QUALIFIED,FINANCE,MEDIUM,0
5955.75,7,5,0,NEW,FINANCE,MEDIUM,0
1687.21,1,0,0,CONTACTED,HEALTHCARE,SMALL,0
1497.1,1,0,0,NEW,OTHER,SMALL,0
32684.71,0,11,0,LOST,FINANCE,MEDIUM,0
2845.21,10,14,1,PROPOSITION,FINANCE,SMALL,1
2222.91,2,6,0,CONTACTED,EDUCATION,SMALL,0
4273.01,0,6,0,QUALIFIED,FINANCE,MEDIUM,0
16060.96,6,6,0,NEW,TECHNOLOGY,LARGE,0
1693.58,4,1,1,NEW,FINANCE,SMALL,0
5858.78,8,7,0,NEW,TECHNOLOGY,MEDIUM,0
706.12,6,3,1,QUALIFIED,TECHNOLOGY,SMALL,0
1916.71,0,8,0,NEW,FINANCE,MEDIUM,0
3353.87,14,15,7,PROPOSITION,FINANCE,MEDIUM,1
25463.41,4,8,1,NEW,OTHER,LARGE,0
1604.17,0,9,0,NEW,FINANCE,SMALL,0
11930.73,11,8,3,PROPOSITION,HEALTHCARE,MEDIUM,1
2019.41,1,0,0,NEW,HEALTHCARE,MEDIUM,0
1241.81,3,0,1,LOST,TECHNOLOGY,SMALL,0
3866.27,2,2,0,QUALIFIED,EDUCATION,SMALL,0
1930.55,2,17,0,CONTACTED,TECHNOLOGY,SMALL,0
2814.17,0,5,0,CONTACTED,OTHER,SMALL,0
92584.11,0,1,1,LOST,TECHNOLOGY,LARGE,0
1278.06,7,5,0,NEW,FINANCE,SMALL,0
1720.45,7,13,5,NEGOCIATION,TECHNOLOGY,SMALL,1
4173.64,1,0,0,CONTACTED,OTHER,MEDIUM,0
680.42,4,6,0,QUALIFIED,HEALTHCARE,SMALL,0
4079.63,3,5,1,LOST,HEALTHCARE,MEDIUM,0
2808.85,7,11,0,NEW,TECHNOLOGY,SMALL,0
32157.88,5,1,0,NEW,EDUCATION,LARGE,0
33974.25,4,5,0,LOST,TECHNOLOGY,LARGE,0
16935.1,5,2,0,CONTACTED,OTHER,LARGE,0
1302.38,6,9,0,CONTACTED,TECHNOLOGY,SMALL,0
10525.47,3,0,1,CONTACTED,TECHNOLOGY,MEDIUM,0
1409.99,0,6,0,NEW,TECHNOLOGY,SMALL,0
2094.44,3,6,0,CONTACTED,FINANCE,SMALL,0
1961.9,12,25,1,NEGOCIATION,HEALTHCARE,SMALL,1
11813.88,0,7,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
2938.65,3,0,0,CONTACTED,OTHER,SMALL,0
2259.38,0,8,1,LOST,FINANCE,MEDIUM,0
998.47,2,5,2,NEW,HEALTHCARE,SMALL,0
2415.0,9,5,0,NEW,FINANCE,SMALL,0
4728.66,3,6,0,NEW,FINANCE,MEDIUM,0
1440.02,0,5,2,QUALIFIED,HEALTHCARE,SMALL,0
9039.66,4,21,4,NEGOCIATION,TECHNOLOGY,MEDIUM,1
1985.71,3,9,0,QUALIFIED,TECHNOLOGY,SMALL,0
5071.92,17,21,3,WON,OTHER,MEDIUM,1
7847.08,0,2,1,NEW,OTHER,MEDIUM,0
1498.84,5,4,0,NEW,FINANCE,SMALL,0
3961.03,6,6,0,LOST,TECHNOLOGY,SMALL,0
3063.07,2,0,0,CONTACTED,HEALTHCARE,MEDIUM,0
7289.26,1,7,0,NEW,FINANCE,MEDIUM,0
3703.07,5,3,0,LOST,TECHNOLOGY,SMALL,0
908.1,3,10,1,QUALIFIED,TECHNOLOGY,SMALL,0
17320.83,6,7,0,LOST,EDUCATION,LARGE,0
9752.94,13,26,2,NEGOCIATION,EDUCATION,MEDIUM,1
3224.79,12,17,4,WON,TECHNOLOGY,SMALL,1
1659.47,4,3,0,NEW,TECHNOLOGY,SMALL,0
1252.21,14,21,4,PROPOSITION,TECHNOLOGY,SMALL,1
8721.63,4,6,0,QUALIFIED,EDUCATION,MEDIUM,0
3267.48,0,8,0,NEW,TECHNOLOGY,SMALL,0
